run_id,status,stage_id,model_id,arm_id,narrative_id,environment_seed,scientific_eligible,artifact_kind,metric_path,metric_value_json
finevo-pilot-v2.3--cross-model-diagnostics--gpt56_diagnostic--full--none--stage0-selected--s1099057501,budget-stopped,cross-model-diagnostics,gpt56_diagnostic,full,none,1099057501,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gpt56_diagnostic--full--none--stage0-selected--s1421875452,budget-stopped,cross-model-diagnostics,gpt56_diagnostic,full,none,1421875452,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gpt56_diagnostic--full--none--stage0-selected--s1769977770,budget-stopped,cross-model-diagnostics,gpt56_diagnostic,full,none,1769977770,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gpt56_diagnostic--no-memory--none--stage0-selected--s1099057501,budget-stopped,cross-model-diagnostics,gpt56_diagnostic,no-memory,none,1099057501,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gpt56_diagnostic--no-memory--none--stage0-selected--s1421875452,budget-stopped,cross-model-diagnostics,gpt56_diagnostic,no-memory,none,1421875452,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gpt56_diagnostic--no-memory--none--stage0-selected--s1769977770,budget-stopped,cross-model-diagnostics,gpt56_diagnostic,no-memory,none,1769977770,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gemini35_flash_diagnostic--full--none--stage0-selected--s1099057501,capability-no-go,cross-model-diagnostics,gemini35_flash_diagnostic,full,none,1099057501,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gemini35_flash_diagnostic--full--none--stage0-selected--s1421875452,capability-no-go,cross-model-diagnostics,gemini35_flash_diagnostic,full,none,1421875452,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gemini35_flash_diagnostic--full--none--stage0-selected--s1769977770,capability-no-go,cross-model-diagnostics,gemini35_flash_diagnostic,full,none,1769977770,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gemini35_flash_diagnostic--no-memory--none--stage0-selected--s1099057501,capability-no-go,cross-model-diagnostics,gemini35_flash_diagnostic,no-memory,none,1099057501,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gemini35_flash_diagnostic--no-memory--none--stage0-selected--s1421875452,capability-no-go,cross-model-diagnostics,gemini35_flash_diagnostic,no-memory,none,1421875452,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--gemini35_flash_diagnostic--no-memory--none--stage0-selected--s1769977770,capability-no-go,cross-model-diagnostics,gemini35_flash_diagnostic,no-memory,none,1769977770,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--llama4_maverick_diagnostic--full--none--stage0-selected--s1099057501,capability-no-go,cross-model-diagnostics,llama4_maverick_diagnostic,full,none,1099057501,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--llama4_maverick_diagnostic--full--none--stage0-selected--s1421875452,capability-no-go,cross-model-diagnostics,llama4_maverick_diagnostic,full,none,1421875452,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--llama4_maverick_diagnostic--full--none--stage0-selected--s1769977770,capability-no-go,cross-model-diagnostics,llama4_maverick_diagnostic,full,none,1769977770,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--llama4_maverick_diagnostic--no-memory--none--stage0-selected--s1099057501,capability-no-go,cross-model-diagnostics,llama4_maverick_diagnostic,no-memory,none,1099057501,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--llama4_maverick_diagnostic--no-memory--none--stage0-selected--s1421875452,capability-no-go,cross-model-diagnostics,llama4_maverick_diagnostic,no-memory,none,1421875452,False,,,null
finevo-pilot-v2.3--cross-model-diagnostics--llama4_maverick_diagnostic--no-memory--none--stage0-selected--s1769977770,capability-no-go,cross-model-diagnostics,llama4_maverick_diagnostic,no-memory,none,1769977770,False,,,null
